id,model_name,BLEU_score,BERTScore_F1,SBERT_Similarity,Perplexity,Word_Overlap,Length_Similarity,Char_Similarity,Quality_Score
9,Mistral_Base,0.057128892453386336,0.8357622623443604,0.6972784996032715,3.583333333333333,0.12987012987012986,0.1166666666666667,1.0,0.12590909090909091
10,Mistral_Base,0.06442454893199256,0.8450958132743835,0.6708685159683228,4.404145077720207,0.1574074074074074,0.0984455958549223,1.0,0.13971886394166186
11,Mistral_Base,0.05052028967660142,0.8562043905258179,0.6490556001663208,2.8735632183908044,0.3064516129032258,0.8850574712643678,0.8648648648648649,0.48003337041156835
12,Mistral_Base,0.06389857075540104,0.8569684028625488,0.7527548670768738,3.8650306748466257,0.13,0.09815950920245398,1.0,0.12044785276073619
13,Mistral_Base,0.053318803410153694,0.8565742373466492,0.7339522242546082,3.7575757575757573,0.13592233009708737,0.09696969696969693,1.0,0.12423654015887023
14,Mistral_Base,0.06301525558511813,0.8437889218330383,0.7408906817436218,5.031446540880503,0.13924050632911392,0.09433962264150941,0.9047619047619048,0.12577024122283256
15,Mistral_Base,0.0971420978234181,0.8066234588623047,0.7340261340141296,4.301075268817204,0.24528301886792453,0.17204301075268813,1.0,0.2233110164333536
16,Mistral_Base,0.2046642230266837,0.8669420480728149,0.861517071723938,1.7073170731707321,0.4411764705882353,0.9111111111111111,0.90625,0.5821568627450979
17,Mistral_Base,1.0742919498757394e-78,0.8579229116439819,0.7364423871040344,3.9705882352941178,0.21951219512195122,0.2647058823529411,0.9629629629629629,0.23307030129124817
18,Mistral_Base,0.012132772111196535,0.7660769820213318,0.24335506558418274,5.64516129032258,0.06481481481481481,0.10080645161290325,0.9354838709677419,0.07561230585424134
19,Mistral_Base,1.6818228669430017e-155,0.8029128909111023,0.1810605823993683,4.753363228699552,0.05128205128205128,0.11659192825112108,1.0,0.07087501437277222
20,Mistral_Base,7.931713493131504e-232,0.7848986983299255,0.16256341338157654,4.970059880239521,0.047619047619047616,0.26347305389221554,0.967741935483871,0.11237524950099799
21,Mistral_Base,0.03767758169892359,0.8303409218788147,0.7513687014579773,4.848484848484849,0.10588235294117647,0.07272727272727275,1.0,0.09593582887700534
22,Mistral_Base,0.022692181192500167,0.8149946331977844,0.560677707195282,4.925373134328358,0.058823529411764705,0.05970149253731338,1.0,0.05908691834942931
23,Mistral_Base,4.8298967739282307e-79,0.8151673078536987,0.4644491374492645,4.30188679245283,0.09933774834437085,0.08679245283018866,1.0,0.09557415969011619
24,Mistral_Base,1.5245409645215e-155,0.7931534051895142,0.2893449366092682,5.404255319148936,0.05555555555555555,0.06382978723404253,1.0,0.05803782505910164
25,Mistral_Base,1.437519986823804e-155,0.7732291221618652,0.2853025496006012,4.545454545454546,0.021505376344086023,0.09090909090909094,0.9090909090909091,0.042326490713587496
26,Mistral_Base,1.7480839479668282e-155,0.791804313659668,0.20489758253097534,5.123966942148761,0.0423728813559322,0.11570247933884292,0.8666666666666667,0.06437176075080542
27,Mistral_Base,1.8541489759319015e-155,0.7771878838539124,0.14863067865371704,5.943661971830986,0.0625,0.06197183098591552,1.0,0.06234154929577465
28,Mistral_Base,7.145812972823331e-232,0.7861604690551758,0.25063079595565796,5.147928994082839,0.036585365853658534,0.09467455621301779,0.88,0.054012122961466305
29,Mistral_Base,2.662278397510326e-155,0.7925155758857727,0.34964504837989807,4.587155963302752,0.05084745762711865,0.08256880733944949,0.9583333333333334,0.060363862540817895
30,Mistral_Base,1.8235418803130589e-155,0.7857574224472046,0.24011151492595673,5.204359673024523,0.05113636363636364,0.08991825613079019,0.8620689655172413,0.0627709313846916
31,Mistral_Base,6.726865660360401e-232,0.7542745471000671,0.21766763925552368,4.089219330855018,0.018867924528301886,0.08921933085501854,1.0,0.039973346426316884
32,Mistral_Base,0.020621712233830164,0.7970864772796631,0.3405647575855255,3.9631336405529947,0.08396946564885496,0.13824884792626724,1.0,0.10025328033207864
33,Mistral_Base,2.3066847354626577e-79,0.7781581878662109,0.25468936562538147,5.139442231075697,0.028688524590163935,0.031872509960159334,0.96,0.029643720201162554
34,Mistral_Base,0.025034021177135587,0.8102275133132935,0.21233567595481873,4.744186046511628,0.11504424778761062,0.21395348837209305,1.0,0.14471701996295533
35,Mistral_Base,5.016670592804381e-232,0.8399209380149841,0.09343240410089493,0.7692307692307687,0.16666666666666666,0.52,0.64,0.27266666666666667
36,Mistral_Base,4.46954388157358e-79,0.8121317625045776,0.3620724081993103,4.679245283018868,0.04964539007092199,0.07547169811320753,1.0,0.05739328248360765
37,Mistral_Base,2.4224658579310073e-155,0.8068535327911377,0.13196156919002533,4.649122807017544,0.07377049180327869,0.08771929824561409,1.0,0.0779551337359793
